id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
48_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_51	C6H6O3	[M + H]+	C6H6O3	Polyketides	0.8696683049201965	Cyclic polyketides	0.9703687429428101	Furans	0.8370177149772644	1-hydroxy-2-unsubstituted benzenoids	0.6572208404541016			1-hydroxy-2-unsubstituted benzenoids	0.6572208404541016	Phenols	0.637664794921875	Benzenoids	0.17247526347637177	Organic compounds; Organoheterocyclic compounds; Furans; Phenols; Ethers; Organooxygen compounds; Acetals; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	51
49_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_52	C12H22O11	[M - H2O + H]+	C12H20O10	Carbohydrates	0.9872933626174927	Saccharides	0.9953054785728455	Disaccharides	0.9999939203262329	Disaccharides	0.890410304069519	Disaccharides	0.890410304069519	Carbohydrates and carbohydrate conjugates	0.9999878406524658	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	52
50_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_53	C13H27N3O6	[M + K]+	C13H27N3O6	Amino acids and Peptides	0.7879817485809326	Aminosugars and aminoglycosides	0.3800981342792511	Aminoglycosides	0.10627948492765427	Monosaccharides	0.8494028449058533	Monosaccharides	0.8494028449058533	Carbohydrates and carbohydrate conjugates	0.9849169850349426	Organooxygen compounds	0.9999940395355225	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Amines; Primary amines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	53
51_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_54	C12H22O11	[M + Na]+	C12H22O11	Carbohydrates	0.9880641102790833	Saccharides	0.9917402267456055	Disaccharides	0.9999890327453613	Disaccharides	0.8449711203575134	Disaccharides	0.8449711203575134	Carbohydrates and carbohydrate conjugates	0.9999871253967285	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	54
52_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_55	C7H18N2	[M + H]+	C7H18N2	Alkaloids	0.9427508115768433	Ornithine alkaloids	0.9301654696464539	Polyamines	0.8716328740119934	Tertiary amines	0.5657145977020264	Tertiary amines	0.5657145977020264	Amines	0.9993754029273987	Organonitrogen compounds	0.9999986886978149	Organic nitrogen compounds	0.9999998807907104	Organic compounds; Organonitrogen compounds; Monoalkylamines; Amines; Primary amines; Tertiary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	55
53_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_56	C7H19N3	[M + H]+	C7H19N3	Alkaloids	0.9999386072158813	Ornithine alkaloids	0.999285876750946	Polyamines	0.9941300749778748	Dialkylamines	0.9968171715736389	Secondary amines	0.9953717589378357	Amines	0.9999954700469971	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	56
54_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_57	C5H11N3O2	[M + H]+	C5H11N3O2	Amino acids and Peptides	0.9924174547195435	Small peptides	0.9794335961341858	Aminoacids	0.9761818647384644	Gamma amino acids and derivatives	0.680160641670227	Amino acids and derivatives	0.6454358696937561	Amino acids, peptides, and analogues	0.6413396596908569	Carboxylic acids and derivatives	0.9868832230567932	Organic acids and derivatives	0.9933805465698242	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Gamma amino acids and derivatives; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	57
55_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_58	C7H15NO2	[M + H]+	C7H15NO2	Fatty acids	0.6349981427192688	Fatty esters	0.42786508798599243	Wax monoesters	0.5412315130233765	Amino acids and derivatives	0.9865977764129639	Amino acids and derivatives	0.9865977764129639	Amino acids, peptides, and analogues	0.985486626625061	Carboxylic acids and derivatives	0.9967136383056641	Organic acids and derivatives	0.9979735016822815	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	58
56_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_59	C7H17NO	[M + H]+	C7H17NO	Fatty acids	0.6825044751167297	Fatty acyls	0.828145444393158	Fatty alcohols	0.3058680295944214	Lipids and lipid-like molecules	0.021477114409208298							Lipids and lipid-like molecules	0.021477114409208298	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	59
57_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_60	C7H11NO2	[M + H]+	C7H11NO2	Alkaloids	0.4460773766040802	Lysine alkaloids	0.6763602495193481	Aminoacids	0.17225997149944305	Alpha amino acids	0.5923139452934265	Amino acids and derivatives	0.9808821082115173	Amino acids, peptides, and analogues	0.9797430634498596	Carboxylic acids and derivatives	0.977790355682373	Organic acids and derivatives	0.9971291422843933	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	60
58_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_61	C5H6O5	[M - H2O + H]+	C5H4O4	Fatty acids	0.9653244614601135	Fatty Acids and Conjugates	0.7955132722854614	Dicarboxylic acids	0.8885985016822815	Pyranones and derivatives	0.004510640632361174			Pyranones and derivatives	0.004510640632361174	Pyrans	0.0017807030817493796	Organoheterocyclic compounds	0.09655977785587311	Organic compounds; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	61
59_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_62	C2H4N4O	[M + K]+	C2H4N4O	Alkaloids	0.9911805987358093	Pseudoalkaloids	0.7476385831832886	Purine alkaloids	0.5464379191398621	Triazoles	0.5402522087097168			Triazoles	0.5402522087097168	Azoles	0.3741792142391205	Organoheterocyclic compounds	0.9998716115951538	Organic compounds; Organoheterocyclic compounds; Triazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	62
60_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_63	C5H6O5	[M + H]+	C5H6O5	Fatty acids	0.9608258008956909	Fatty Acids and Conjugates	0.9319698214530945	Dicarboxylic acids	0.9671197533607483	Beta hydroxy acids and derivatives	0.012659512460231781			Beta hydroxy acids and derivatives	0.012659512460231781	Hydroxy acids and derivatives	0.04938497021794319	Organic acids and derivatives	0.9999434947967529	Organic compounds; Lipids and lipid-like molecules; 1,3-dicarbonyl compounds; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	63
61_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_64	C6H8O7	[M - H2O + H]+	C6H6O6	Fatty acids	0.5722922086715698	Fatty Acids and Conjugates	0.4952148497104645	Dicarboxylic acids	0.2168474942445755	Tricarboxylic acids and derivatives	0.7785316109657288			Tricarboxylic acids and derivatives	0.7785316109657288	Carboxylic acids and derivatives	0.9999264478683472	Organic acids and derivatives	0.9999686479568481	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	64
62_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_65	C6H8O7	[M + H]+	C6H8O7	Fatty acids	0.6777927279472351	Fatty Acids and Conjugates	0.5916571021080017	Dicarboxylic acids	0.3103172481060028	Tricarboxylic acids and derivatives	0.8111535906791687			Tricarboxylic acids and derivatives	0.8111535906791687	Carboxylic acids and derivatives	0.9999561309814453	Organic acids and derivatives	0.9999825954437256	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	65
63_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_66	C6H7B2NO6	[M + H]+	C6H7B2NO6	Amino acids and Peptides	0.6834701895713806	Small peptides	0.959040105342865	Aminoacids	0.9362528324127197	Alpha amino acids	0.648391842842102	Amino acids and derivatives	0.9985404014587402	Amino acids, peptides, and analogues	0.9984151124954224	Carboxylic acids and derivatives	0.9998948574066162	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organometallic compounds; Monoalkylamines; Boronic acid derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Amino acids; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	66
65_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_68	C5H11O4PS2	[M + H]+	C5H11O4PS2	Fatty acids	0.7911311984062195	Fatty acyls	0.22322911024093628	Fatty alcohols	0.031228668987751007	Dithiophosphate O-esters	0.5507885217666626			Dithiophosphate O-esters	0.5507885217666626	Organic dithiophosphoric acids and derivatives	0.5139528512954712	Organic acids and derivatives	0.572523832321167	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Sulfones; Organothiophosphorus compounds; Organic dithiophosphoric acids and derivatives; Organic oxides; Hydrocarbon derivatives; Dithiophosphate O-esters; Organic oxygen compounds; Chemical entities	68
66_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_69	C5H10Cl2O4S2	[M + H]+	C5H10Cl2O4S2	Fatty acids	0.978401243686676	Fatty acyls	0.9980423450469971	Halogenated hydrocarbons	0.9994397759437561	Sulfuric acid esters	0.6647264957427979			Sulfuric acid esters	0.6647264957427979	Organic sulfuric acids and derivatives	0.13888713717460632	Organic acids and derivatives	0.918982982635498	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Sulfones; Alkyl chlorides; Sulfonyls; Organochlorides; Alkyl halides; Sulfenyl compounds; Sulfuric acid esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	69
67_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_70	C19H14BrNO4	[M + K]+	C19H14BrNO4	Shikimates and Phenylpropanoids	0.37366965413093567	Tryptophan alkaloids	0.2790752053260803	Simple coumarins	0.1040266677737236	Phenylquinolines	0.7067820429801941			Phenylquinolines	0.7067820429801941	Quinolines and derivatives	0.6036200523376465	Organoheterocyclic compounds	0.9433947801589966	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Carboxylic acids; Quinolines and derivatives; Pyridinecarboxylic acids and derivatives; Organobromides; Benzene and substituted derivatives; Phenylpyridines; Phenylquinolines; Pyridinecarboxylic acids; Benzenoids; Quinoline carboxylic acids; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	70
68_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_71	C8H15NO2	[M + H]+	C8H15NO2	Amino acids and Peptides	0.8754487037658691	Small peptides	0.767208456993103	Aminoacids	0.5806363821029663	Alpha amino acids	0.5645031332969666	Amino acids and derivatives	0.9970033764839172	Amino acids, peptides, and analogues	0.9969491362571716	Carboxylic acids and derivatives	0.9998416900634766	Organic acids and derivatives	0.999980092048645	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	71
